firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Sun BB"	GCST90241393	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Heparin-binding EGF-like growth factor levels (HBEGF.4134.4.2)"	"obsolete_heparin-binding egf-like growth factor measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241393"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241394	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Hepatitis A virus cellular receptor 1 levels (HAVCR1.9021.1.3)"	"hepatitis A virus cellular receptor 1 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241394"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241395	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Hepatitis A virus cellular receptor 2 levels (HAVCR2.5134.52.2)"	"hepatitis A virus cellular receptor 2 measurement"	-	"3301 European"		5	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241395"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241396	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Hepatitis A virus cellular receptor 2 levels (HAVCR2.7152.5.3)"	"hepatitis A virus cellular receptor 2 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241396"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242962	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"T-cell surface glycoprotein CD8 beta chain levels (CD8B.9310.2.3)"	"t-cell surface glycoprotein CD8 beta chain measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242962"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242963	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"T-cell surface protein tactile levels (CD96.9735.44.3)"	"T-cell surface protein tactile measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242963"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242964	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"T-lymphocyte activation antigen CD80 levels (CD80.2603.61.2)"	"t-lymphocyte activation antigen CD80 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242964"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242965	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"T-lymphocyte activation antigen CD86 levels (CD86.5337.64.3)"	"t-lymphocyte activation antigen CD86 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242965"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242966	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"T-lymphocyte surface antigen Ly-9 levels (LY9.3324.51.1)"	"T-lymphocyte surface antigen Ly-9 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242966"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242967	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"t-SNARE domain-containing protein 1 levels (TSNARE1.7069.9.4)"	"t-SNARE domain-containing protein 1 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242967"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242968	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tachykinin-3 levels (TAC3.7847.66.3)"	"tachykinin-3 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242968"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242969	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tachykinin-4 levels (TAC4.6468.37.3)"	"tachykinin-4 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242969"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242970	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Talin-2 levels (TLN2.14082.56.3)"	"talin-2 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242970"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242971	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tapasin levels (TAPBP.12378.71.3)"	"tapasin measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242971"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242972	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tapasin-related protein levels (TAPBPL.6364.7.3)"	"tapasin-related protein measurement"	-	"3301 European"		5	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242972"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242973	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tartrate-resistant acid phosphatase type 5 levels (ACP5.3232.28.2)"	"tartrate-resistant acid phosphatase type 5 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242973"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242974	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"TATA-box-binding protein levels (TBP.2875.15.2)"	"tata-box-binding protein measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242974"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242975	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tax1-binding protein 1 levels (TAX1BP1.12721.4.3)"	"tax1-binding protein 1 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242975"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242976	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tax1-binding protein 3 levels (TAX1BP3.12498.12.3)"	"tax1-binding protein 3 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242976"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242977	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tenascin levels (TNC.4155.3.2)"	"tenascin measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242977"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242978	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tenascin-R levels (TNR.11302.237.3)"	"tenascin-R measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242978"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242979	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tenascin-X levels (TNXB.5698.60.3)"	"tenascin-X measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242979"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242980	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Teneurin-3 levels (TENM3.11107.25.3)"	"teneurin-3 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242980"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242981	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Teneurin-4 levels (TENM4.11365.17.3)"	"teneurin-4 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242981"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242982	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tenomodulin levels (TNMD.6578.29.3)"	"tenomodulin measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242982"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242983	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tensin-2 levels (TNS2.11667.29.3)"	"tensin-2 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242983"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242984	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Tensin-4 levels (TNS4.9927.96.3)"	"tensin-4 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242984"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242985	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Teratocarcinoma-derived growth factor 1 levels (TDGF1.5810.25.3)"	"obsolete_teratocarcinoma-derived growth factor 1 measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242985"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242986	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Testican-1 levels (SPOCK1.5490.53.3)"	"testican-1 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242986"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241472	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Immunoglobulin J chain levels (IGJ.8362.102.3)"	"immunoglobulin J chain measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241472"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241473	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Immunoglobulin lambda-like polypeptide 1 levels (IGLL1.6485.59.3)"	"immunoglobulin lambda-like polypeptide 1 measurement"	-	"3301 European"		5	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241473"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241474	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Immunoglobulin superfamily containing leucine-rich repeat protein 2 levels (ISLR2.13124.20.3)"	"immunoglobulin superfamily containing leucine-rich repeat protein 2 measurement"	-	"3301 European"		4	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241474"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241475	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Immunoglobulin superfamily DCC subclass member 3 levels (IGDCC3.11952.1.3)"	"immunoglobulin superfamily DCC subclass member 3 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241475"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241476	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Immunoglobulin superfamily DCC subclass member 3 levels (IGDCC3.7118.24.3)"	"immunoglobulin superfamily DCC subclass member 3 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241476"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241477	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Immunoglobulin superfamily DCC subclass member 4 levels (IGDCC4.9793.145.3)"	"immunoglobulin superfamily DCC subclass member 4 measurement"	-	"3301 European"		3	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241477"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241478	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Immunoglobulin superfamily member 11 levels (IGSF11.9279.7.3)"	"immunoglobulin superfamily member 11 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241478"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241479	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Immunoglobulin superfamily member 11 levels (IGSF11.10700.10.3)"	"immunoglobulin superfamily member 11 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241479"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90241480	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Immunoglobulin superfamily member 8 levels (IGSF8.6984.6.3)"	"immunoglobulin superfamily member 8 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90241001-GCST90242000/GCST90241480"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242946	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Syntaxin-1A levels (STX1A.3766.51.4)"	"syntaxin-1a measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242946"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242947	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Syntaxin-1B levels (STX1B.6966.144.3)"	"syntaxin-1B measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242947"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242948	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Syntaxin-2 levels (STX2.7738.299.3)"	"syntaxin-2 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242948"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242949	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Syntaxin-6 levels (STX6.10945.11.3)"	"syntaxin-6 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242949"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242950	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Syntaxin-7 levels (STX7.8274.64.3)"	"syntaxin-7 measurement"	-	"3301 European"		2	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242950"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242951	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"Syntaxin-8 levels (STX8.10903.50.3)"	"syntaxin-8 measurement"	-	"3301 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242951"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242952	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"T-box transcription factor TBX22 levels (TBX22.11146.4.3)"	"t-box transcription factor TBX22 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242952"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242953	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"T-box transcription factor TBX3 levels (TBX3.13978.122.3)"	"t-box transcription factor TBX3 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242953"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242954	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"T-box transcription factor TBX5 levels (TBX5.11202.70.3)"	"t-box transcription factor TBX5 measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242954"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
"Sun BB"	GCST90242955	2018-06-06	Nature	"Genomic atlas of the human plasma proteome."	"T-cell immunomodulatory protein levels (ITFG1.9347.13.3)"	"t-cell immunomodulatory protein measurement"	-	"3301 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90242001-GCST90243000/GCST90242955"	no	no	"Genome-wide genotyping array"	29875488	"3,301 European ancestry individuals"	NA
